Time_submitted,Review,Rating,Total_thumbsup,Reply
27-01-2022 05:04,"Really good, but I gave 4 starts out of 5 because of the ads.... Otherwise the best aest app for listening musicðŸŽ¶.. Love â¤u Spotify!!!",4,4,
27-01-2022 05:02,"Pointless app unless youre willing to pay for premium, just plays random music, sometimes from artists you will not even know, so i advise to avoid. Youtube is free, unlimited and probably even less ads. This isnt worth the effort let alone the money.",2,2,
27-01-2022 05:02,It keeps not playing my songs whenever I click on it and it won't let me use my playlist.,1,0,
27-01-2022 05:01,"Pretty good app. Was thinking about purchasing ad free, but I'm with Neil Young. The ads were mostly Big oil and Facebook trying to convince me they weren't evil.",1,7,
27-01-2022 05:00,"I've had Spotify for 2 years now, but I'm uninstalling after they decided to remove Neil Young's music instead of removing COVID misinformation. I guess I'll just settle with YouTube Music now ðŸ™ƒ",1,6,
27-01-2022 04:39,Awful. Had spotify on my desktop and the free version was awesome. The mobile version is highly restricted unless you upgrade. Way too many ads. They promise you half hour uninterrupted after a long ad and don't deliver. Only shuffle. Save yourself the headache and use youtube.,1,2,
27-01-2022 04:34,"Have to reinstall all everyday to make it work! Keeps cutting out, and these clowns want paying for this service!",1,1,
27-01-2022 04:26,"Limit the adds, personally I highly dislike that when I shuffle through my liked songs it adds more song that I have absolutely no interest whatsoever in and doesn't even cooperate with the same taste as mine. All of the suggestions are from the most popular ones. Note: I'm so sick of having Adel pop up, I hate her music and you keep recommending her. Please stop.",3,14,
27-01-2022 04:25,Great entertainment application. I have to feel good application.,4,0,
27-01-2022 04:21,"I am uninstalling Spotify because you chose a wacko, anti-vaxer, anti-science, proliferator of dangerous conspiracy theories about the Covid vaccine, over a hugely influential force in rock music for many decades with a huge record catalog. I'm sure a deranged podcast is more profitable than classic rock music; but what the hell... Spotify wasn't designed for music lovers, was it?",1,5,
27-01-2022 04:20,Reinstalled Spotify after I heard they did the right thing. Thank you for keeping Joe Rogan's Podcast.,5,0,
27-01-2022 04:20,Fantastic App that understands that the right to free speech is more important than Neil Young. Bless your cotton socks Spotify. I love you.,5,0,
27-01-2022 04:18,"This app went above and beyond what I was told and everything! Easy as heck to navigate this app and download music, no adds, free and they have everything! I might not go back to YouTube music I like Spotify better!",5,0,
27-01-2022 04:08,"How the hell am I supposed to listen to my favourite music when I can't even skip songs. Even SOUNDCLOUD is better than your app. Please allow us to SKIP SONGS 0_0 Anyway I modified your app, and I have all premium features with my alt acc (0#0)",1,1,
27-01-2022 04:07,App will not allow me access to my Premium Family account to invite members. Account is there in the menu but nothing happens when you click on it.,4,0,
27-01-2022 04:06,Spotify used to offer the best musical experience. Now they're more interested in misinformation campaigns.,1,5,
27-01-2022 03:56,"When I open the app while a podcast is playing it will mark it as played instantly and close it. Leaves me searching for where it stopped. FRUSTRATING!!! Also, let's get it to the SD card... please!!!!",2,4,
27-01-2022 03:39,"Great app when using premium ðŸ‘Œ but with last update for Android I keep losing controls whenever music is playing... I can switch songs by clicking on them, but the bar with play/pause/prev/next is not visible... Have to reboot phone for spotify to function properly again... Devs can you please look into it?",5,3,
27-01-2022 03:28,"I love it but I wish they would stop recommending songs when I'm listening to my liked Playlist, and the recommendations aren't even related to what i like to listen to. The ads I watch that give you a ""half hour of uninterrupted listening"" only give me 2 songs worth.",4,3,
27-01-2022 03:28,This is the best app I use it as my study playlist by lofi hip hop I like it. Do install it thank you,5,0,
27-01-2022 03:27,Good app i just wish you could choose certain songs to play instead of shuffling,4,0,
27-01-2022 03:27,"Very good app,I like it a lot because stay playing the same tipe of music that I put it to play. A+",5,0,
27-01-2022 03:25,Spotify is allowing misinformation against vaccines in its platform. Just canceled my subscription.,1,11,
27-01-2022 03:21,"I think we all know why these ratings are showing up. Looking into deleting my premium account. I hope things will change, but doubt it. Do better Spotify or you'll lose a lot of customers.",1,3,
27-01-2022 03:20,"Too many ads compared to other music apps it's very annoying, it's like they are forcing you to subscribe... So use wink music you get to listen same songs with less ads... Use both apps and chk urself... You will know the difference immediately...",2,58,
27-01-2022 03:17,"after using Spotify on tablet for many years, coming to the mobile version is such a downgrade. so much so i deleted the app and dl my podcasts and installed all my cds on my phone. Removing Neil Young and keeping disinformation joe rogan, nothing but greed",1,6,
27-01-2022 03:09,"I gave the app three stars cause when ever I try logging back in, it telling me my password is wrong, then I use the login through Gmail and it's saying it expired when I already sent it to my Gmail. Honestly I do enjoy the app and I would give it five stars. But now it just ruined my vibe.",3,4,
27-01-2022 03:08,Deleted App. I refuse to have a App on any of my devices that promotes Podcasts that purposely broadcasts lies about the Covid-19 Vaccine at the cost of human lives. You have chosen lies over truth and death over life. So long..spotilies.,1,10,
27-01-2022 03:02,"Lowered to 3 stars, very disappointed in Spotify's decision to keep Rogan podcast over Neil Young's music. Even considering to cancel service soon. Yes an amazing music streaming service but now so dissatisfied.",3,2,
27-01-2022 03:02,It's not very good you can't even chose the song that you want to hear you have to go through the whole play list And there are way to much ads,1,0,
27-01-2022 02:59,Great music for all kinds of listening and still great,5,1,
27-01-2022 02:53,I like to hear some podcasts and music when it's kinda alonely in my room,5,0,
27-01-2022 02:50,Spotify sided with misinformation peddler Joe Rogan over musician Neil Young. I had originally started using Spotify because it was a music service rather than a misinformation service. As that has now changed I am uninstalling.,1,8,
27-01-2022 02:46,Great service. Really enjoy it. Glad they don't play politics and stay neutral.,5,0,
27-01-2022 02:44,"kinda cool that you can make playlist folders now, really helpful when you have liked ones to save but dont want them clogging your area. but the navigation bar bothers me, i wish it was solid black again instead of being semi-transparent.",3,1,
